house_title,resblock_name,bizcircle_name,district_name,layout,rent_area,rent_price_listing,frame_orientation,m_url
整租·宏发天汇城一期 2室2厅 南,宏发天汇城一期,公明,光明区,2室2厅1卫,64.86,3700,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2692656325103992832.html
独栋·西柚小镇 34号店 10-1001 1室1厅,,,,1室1厅1卫,35.00,1310,东 东南 南 西南 西 西北 北 东北,https://m.lianjia.com/chuzu/sz/apartment/layout/356388.html
整租·大益广场 3室1厅 东南,大益广场,西乡,宝安区,3室1厅1卫,98.85,4800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2636269095942619136.html
整租·中熙香缤山 4室2厅 南,中熙香缤山,西乡,宝安区,4室2厅2卫,88.49,5500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2581055533570605056.html
整租·鸿隆广场 2室1厅 南,鸿隆广场,西乡,宝安区,2室1厅1卫,48.00,3900,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2678987000631271424.html
整租·富通蟠龙居 2室2厅 南,富通蟠龙居,西乡,宝安区,2室2厅1卫,65.94,5600,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2601390073991929856.html
整租·青春庭园 1室0厅 东北,青春庭园,西乡,宝安区,1室0厅1卫,23.99,1800,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2647024346626785280.html
整租·石鸿花园 3室2厅 复式 南,石鸿花园,翻身,宝安区,3室2厅2卫,160.00,10000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2593273091954589696.html
整租·招商华侨城曦城三期 6室3厅 复式 东南,招商华侨城曦城三期,曦城,宝安区,6室3厅5卫,362.44,80000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2297821755395547136.html
整租·碧桂园领寓 3室1厅 东南,碧桂园领寓,福永,宝安区,3室1厅1卫,48.00,3500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2406417090715058176.html
整租·碧桂园领寓 3室2厅 复式 南,碧桂园领寓,福永,宝安区,3室2厅1卫,48.00,3500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2398441620485193728.html
整租·领航城领尚花园 1室0厅 北,领航城领尚花园,西乡,宝安区,1室0厅0卫,80.02,26000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2525346499215769600.html
整租·宝安山庄 2室1厅 北,宝安山庄,松岗,宝安区,2室1厅1卫,59.05,2800,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2564688217253355520.html
整租·领翔华府 3室1厅 南,领翔华府,西乡,宝安区,3室1厅1卫,88.50,6000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2605818826809950208.html
整租·尚都二期 3室2厅 南,尚都二期,宝安中心,宝安区,3室2厅1卫,100.44,8300,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2503718818162155520.html
整租·新锦安雅园一期 4室1厅 南,新锦安雅园一期,翻身,宝安区,4室1厅2卫,125.00,9000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2505186767242526720.html
独栋·星窝青年创业公寓 固戍店 精装大一房限时秒杀 1室1厅,,,,1室1厅1卫,45.00,2500,南,https://m.lianjia.com/chuzu/sz/apartment/layout/327125.html
整租·第五大道高发西岸花园一期 3室1厅 东南,第五大道高发西岸花园一期,宝安中心,宝安区,3室1厅2卫,121.14,16000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2578758670498136064.html
整租·尚都二期 4室1厅 复式 东,尚都二期,宝安中心,宝安区,4室1厅2卫,138.00,11000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2546317531292114944.html
整租·招商华侨城曦城山顶道酒店公寓 4室2厅 南,招商华侨城曦城山顶道酒店公寓,曦城,宝安区,4室2厅4卫,133.11,16000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2559949506334425088.html
整租·幸福珺湾 1室1厅 东北,幸福珺湾,碧海,宝安区,1室1厅0卫,95.98,7300,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2512433563220049920.html
整租·桃源居十五区 2室2厅 东南,桃源居十五区,桃源居,宝安区,2室2厅1卫,76.91,5100,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2410628955225718784.html
独栋·星窝青年创业公寓 固戍店 一个月起租押一 1室1厅,,,,1室1厅1卫,25.00-30.00,1750,东南 南 西南,https://m.lianjia.com/chuzu/sz/apartment/layout/344220.html
独栋·星窝青年创业公寓 固戍店二期 固戍地铁可押一好房 1室1厅,,,,1室1厅1卫,27.00-32.00,1750,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/350851.html
整租·拾悦城 4室2厅 南/北,拾悦城,沙井,宝安区,4室2厅2卫,101.54,4600,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2532648625830363136.html
整租·怀德峰景 3室2厅 南,怀德峰景,福永,宝安区,3室2厅1卫,89.00,5500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2523274570190815232.html
整租·中信领航 3室2厅 南,中信领航,西乡,宝安区,3室2厅2卫,128.00,6500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2518941311600427008.html
整租·新锦安雅园一期 3室2厅 东南,新锦安雅园一期,翻身,宝安区,3室2厅2卫,115.00,7800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2558497899621122048.html
独栋·v客青年公寓 微客深圳桥头二站店 近地铁直达南山0中介 1室1厅,,,,1室1厅1卫,35.00,1780-2400,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/318220.html
整租·招商华侨城曦城二期 5室2厅 复式 南,招商华侨城曦城二期,曦城,宝安区,5室2厅5卫,283.00,55000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2564956733516816384.html
独栋·v客青年公寓 微客深圳桥头一站店 精装修近地铁押一付一 1室1厅,,,,1室1厅1卫,30.00,1480-1880,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/327630.html
独栋·v客青年公寓 微客深圳福永站店 长租特惠近地铁 开间,,,,1室0厅1卫,25.00,1599-1980,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/339942.html
整租·佳兆业未来花园 3室2厅 南,佳兆业未来花园,大运新城,龙岗区,3室2厅2卫,89.10,3800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2583869563259060224.html
独栋·尚宾公寓 双子楼B栋 阳光大开间 开间,,,,1室0厅1卫,29.00,2250-2450,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/397362.html
整租·佳兆业城市广场五期 3室1厅 南,佳兆业城市广场五期,坂田,龙岗区,3室1厅1卫,83.00,5600,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2816525187653042176.html
整租·水晶之城 2室1厅 复式 东南,水晶之城,横岗,龙岗区,2室1厅1卫,42.00,2600,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2230927964164866048.html
整租·水岸新都一期 4室2厅 南,水岸新都一期,龙岗双龙,龙岗区,4室2厅2卫,162.49,7500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2298572640694042624.html
整租·嘉亿爵悦 4室2厅 东南,嘉亿爵悦,大运新城,龙岗区,4室2厅2卫,89.00,4200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2281084737126662144.html
独栋·尚宾公寓 双子楼B栋 静谧中单间 开间,,,,1室0厅1卫,23.00-24.00,1850-2250,东南 西北,https://m.lianjia.com/chuzu/sz/apartment/layout/397396.html
整租·水蓝湾 4室2厅 南,水蓝湾,龙岗中心城,龙岗区,4室2厅1卫,125.93,4200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2335390926757183488.html
整租·中海怡美山庄 3室2厅 东南,中海怡美山庄,横岗,龙岗区,3室2厅2卫,107.76,4300,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2322497132424069120.html
整租·佳兆业中央广场三期 6室2厅 南/西南,佳兆业中央广场三期,坂田,龙岗区,6室2厅2卫,164.23,10000,南 西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2404268458129752064.html
整租·佳兆业新都汇 1室1厅 南,佳兆业新都汇,布吉南岭,龙岗区,1室1厅1卫,43.00,3600,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2668067926070009856.html
整租·佳兆业中央广场二期 3室1厅 南,佳兆业中央广场二期,坂田,龙岗区,3室1厅1卫,83.42,5400,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2897668177184440320.html
整租·福园小区 3室2厅 南,福园小区,龙岗中心城,龙岗区,3室2厅1卫,95.00,3700,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2433977440369393664.html
整租·阳光花园二期 2室1厅 南/北,阳光花园二期,布吉街,龙岗区,2室1厅1卫,87.00,3500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2413088065384873984.html
整租·麓园 3室1厅 南,麓园,龙岗中心城,龙岗区,3室1厅1卫,88.54,3800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2373975929623158784.html
整租·德福花园 3室1厅 东,德福花园,布吉街,龙岗区,3室1厅1卫,73.00,3600,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2426801923450740736.html
整租·龙岗天安数码城T4全时空间 2室1厅 东,龙岗天安数码城T4全时空间,大运新城,龙岗区,2室1厅2卫,62.00,5000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2502639714851356672.html
整租·鸿基花园 2室2厅 东南/南,鸿基花园,龙岗中心城,龙岗区,2室2厅1卫,89.17,3450,东南 南,https://m.lianjia.com/chuzu/sz/zufang/SZ2490667443870515200.html
整租·中海康城国际一期 3室1厅 南,中海康城国际一期,大运新城,龙岗区,3室1厅1卫,87.26,3400,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2391199480125849600.html
独栋·YOU+国际青年社区 坂田社区 开阳大单间 采光好 开间,,,,1室0厅1卫,40.00-55.00,3100-3600,东 东南 南 西 西北 北,https://m.lianjia.com/chuzu/sz/apartment/layout/397047.html
整租·新鸿花园 2室1厅 东,新鸿花园,龙岗中心城,龙岗区,2室1厅1卫,64.00,3400,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2471047836096004096.html
独栋·YOU+国际青年社区 坂田社区 精简二分宅 南北对流 1室1厅,,,,1室1厅1卫,45.00,3000-3800,东 东南 南 西南 北 东北,https://m.lianjia.com/chuzu/sz/apartment/layout/397043.html
整租·中信龙盛广场 1室1厅 复式 南,中信龙盛广场,坪地,龙岗区,1室1厅1卫,75.00,4000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2540540886446505984.html
整租·鸿威鸿景华庭北区 4室2厅 南/北,鸿威鸿景华庭北区,龙岗中心城,龙岗区,4室2厅2卫,144.00,4500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2298588909057622016.html
整租·鸿基花园 3室1厅 东南,鸿基花园,龙岗中心城,龙岗区,3室1厅2卫,107.00,4500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2527522527392038912.html
独栋·招商蛇口品牌公寓 壹间公寓·坂田A店 品质花园小区三房 3室2厅,,,,3室2厅1卫,78.00,6800-7750,东 西,https://m.lianjia.com/chuzu/sz/apartment/layout/331478.html
整租·天安云谷产业园二期 2室1厅 LOFT 北,天安云谷产业园二期,坂田,龙岗区,2室1厅1卫,43.46,4000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2714547911437320192.html
整租·长江花园 2室1厅 南,长江花园,龙岗中心城,龙岗区,2室1厅1卫,56.00,2500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2509365336663662592.html
整租·天安云谷产业园二期 2室1厅 LOFT 东,天安云谷产业园二期,坂田,龙岗区,2室1厅1卫,47.00,4500,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2741223575431151616.html
整租·九州家园二期 8室2厅 跃层 南/北,九州家园二期,龙岗双龙,龙岗区,8室2厅3卫,250.09,7000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2493447305609887744.html
整租·天峦湖二期 3室2厅 东南,天峦湖二期,坪山,坪山区,3室2厅1卫,87.00,3800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2817431563049385984.html
整租·凤凰公馆 3室2厅 东南/南,凤凰公馆,坪山,坪山区,3室2厅2卫,93.00,2900,东南 南,https://m.lianjia.com/chuzu/sz/zufang/SZ2821773211883012096.html
整租·奥园翡翠东湾 3室2厅 西南,奥园翡翠东湾,坪山,坪山区,3室2厅1卫,78.00,3200,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2539826219407376384.html
整租·深城投中心公馆 1室1厅 南,深城投中心公馆,坪山,坪山区,1室1厅1卫,38.00,2700,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2572428237318144000.html
整租·泰富华悦都会 3室1厅 东南,泰富华悦都会,坪山,坪山区,3室1厅1卫,75.00,2200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2436193616926867456.html
整租·心海城 3室2厅 东南,心海城,坪山,坪山区,3室2厅1卫,88.41,3200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2746522957924286464.html
整租·深城投中心公馆 4室2厅 南,深城投中心公馆,坪山,坪山区,4室2厅2卫,95.00,4000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2574588963171860480.html
整租·八克拉 1室1厅 西,八克拉,坪山,坪山区,1室1厅1卫,36.41,1600,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2593352711580172288.html
整租·奥园翡翠东湾 3室2厅 南,奥园翡翠东湾,坪山,坪山区,3室2厅1卫,80.58,2800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2580400122986758144.html
整租·大东城二期 3室2厅 东南,大东城二期,坪山,坪山区,3室2厅1卫,77.80,3500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2640656647298752512.html
整租·六和城 1室0厅 东南,六和城,坪山,坪山区,1室0厅1卫,50.76,3200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2487008846913486848.html
整租·大东城二期 3室2厅 南,大东城二期,坪山,坪山区,3室2厅2卫,87.00,3950,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2601295778194931712.html
整租·龙光玖云著 3室2厅 东南,龙光玖云著,坪山,坪山区,3室2厅2卫,51.00,3500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2656513112312135680.html
整租·京基御景印象二期 3室2厅 东北,京基御景印象二期,坪山,坪山区,3室2厅2卫,129.38,5200,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2653459522097782784.html
整租·万科金域缇香二期 4室2厅 复式 南/北,万科金域缇香二期,坪山,坪山区,4室2厅2卫,88.64,4300,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2516675119972089856.html
整租·龙光玖云著 1室1厅 南/北,龙光玖云著,坪山,坪山区,1室1厅1卫,51.00,4000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2612956317362962432.html
整租·深城投中心公馆 3室2厅 东南,深城投中心公馆,坪山,坪山区,3室2厅2卫,87.00,3300,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2608624426526179328.html
整租·深业东城上邸 3室2厅 南,深业东城上邸,坪山,坪山区,3室2厅2卫,86.00,3200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2625178607676833792.html
整租·深城投中心公馆 1室1厅 东,深城投中心公馆,坪山,坪山区,1室1厅1卫,37.60,2200,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2649340979592830976.html
整租·深业东城国际 3室2厅 东南,深业东城国际,坪山,坪山区,3室2厅1卫,81.82,3700,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2683355569272143872.html
整租·六和城 1室0厅 东南,六和城,坪山,坪山区,1室0厅1卫,45.59,2500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2547813195947982848.html
整租·大东城二期 3室3厅 跃层 南,大东城二期,坪山,坪山区,3室3厅2卫,120.00,6500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2663056407494410240.html
整租·奥园翡翠东湾 3室2厅 东,奥园翡翠东湾,坪山,坪山区,3室2厅1卫,80.43,3000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2620901132834717696.html
整租·奥园翡翠东湾 3室2厅 东南,奥园翡翠东湾,坪山,坪山区,3室2厅1卫,80.91,3300,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2632563444003643392.html
整租·坪山招商花园城南区 3室2厅 东南/南,坪山招商花园城南区,坪山,坪山区,3室2厅1卫,88.30,4000,东南 南,https://m.lianjia.com/chuzu/sz/zufang/SZ2637691529250217984.html
整租·奥园翡翠东湾 3室2厅 南,奥园翡翠东湾,坪山,坪山区,3室2厅1卫,80.00,2500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2679798178496118784.html
整租·豪方菁园 2室1厅 南,豪方菁园,坪山,坪山区,2室1厅1卫,38.63,2000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2686797327439495168.html
整租·坪山招商花园城北区 3室2厅 东南/西南,坪山招商花园城北区,坪山,坪山区,3室2厅2卫,89.00,4300,东南 西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2692155764491436032.html
整租·心海城 4室2厅 东,心海城,坪山,坪山区,4室2厅2卫,99.84,3500,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2686342784759103488.html
整租·澜湾花园 3室2厅 南,澜湾花园,坪山,坪山区,3室2厅1卫,100.00,3500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2674478944841383936.html
整租·东港印象二期 1室1厅 北,东港印象二期,盐田港,盐田区,1室1厅1卫,39.00,3000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2877384709292433408.html
独栋·9号楼公寓 深圳盐田沙头角地铁站店 押一付一限时特惠公寓 1室1厅,,,,1室1厅1卫,32.00,2199,南,https://m.lianjia.com/chuzu/sz/apartment/layout/338294.html
独栋·9号楼公寓 深圳盐田沙头角地铁站店 押一付一限时特惠单间 1室1厅,,,,1室1厅1卫,30.00,2099,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/338639.html
整租·山海梧桐 1室1厅 北,山海梧桐,沙头角,盐田区,1室1厅1卫,41.00,2800,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2867540091616894976.html
独栋·9号楼公寓 深圳盐田沙头角地铁站店 盐田沙头角可短租公寓 开间,,,,1室0厅1卫,28.00,1999,东,https://m.lianjia.com/chuzu/sz/apartment/layout/389127.html
整租·佳兆业山海城家园一期 3室2厅 东南,佳兆业山海城家园一期,盐田港,盐田区,3室2厅1卫,83.69,5500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2888465773729153024.html
整租·鸿威海怡轩 1室0厅 东南,鸿威海怡轩,梅沙,盐田区,1室0厅1卫,48.00,3400,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2543252310566912000.html
整租·中海半山溪谷花园 4室2厅 南,中海半山溪谷花园,盐田港,盐田区,4室2厅2卫,118.65,8500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2497222497884717056.html
整租·蔚蓝假日雅苑 3室2厅 东南,蔚蓝假日雅苑,盐田港,盐田区,3室2厅1卫,88.88,5000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2525532204340084736.html
整租·万科东海岸二期 4室3厅 南/北,万科东海岸二期,梅沙,盐田区,4室3厅7卫,267.00,25000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2639691847655489536.html
整租·鸿威海怡轩 1室0厅 东南,鸿威海怡轩,梅沙,盐田区,1室0厅1卫,48.27,3300,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2538567465265537024.html
独栋·9号楼公寓 深圳盐田沙头角地铁站店 开学季盐田沙头角单间 开间,,,,1室0厅1卫,28.00,1999,东,https://m.lianjia.com/chuzu/sz/apartment/layout/389126.html
整租·万科东海岸三期 6室2厅 东南,万科东海岸三期,梅沙,盐田区,6室2厅3卫,205.26,20000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2649188991429525504.html
独栋·上寓 盐田区政府店 温馨两房一厅 2室1厅,,,,2室1厅1卫,48.00-49.00,3850-4000,南,https://m.lianjia.com/chuzu/sz/apartment/layout/6214.html
整租·万科东海岸一期 8室2厅 东南,万科东海岸一期,梅沙,盐田区,8室2厅1卫,518.45,68000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2517292453103403008.html
整租·东部华侨城天麓三区 4室3厅 复式 南,东部华侨城天麓三区,梅沙,盐田区,4室3厅5卫,225.19,48000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2600531989354790912.html
整租·上东湾 3室1厅 南,上东湾,沙头角,盐田区,3室1厅1卫,88.33,8500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2539165850150379520.html
整租·东部华侨城大侠谷公寓 3室2厅 南/北,东部华侨城大侠谷公寓,梅沙,盐田区,3室2厅2卫,195.00,11500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2652247384784388096.html
